y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_rss,anova_delta_ss,anova_p
meanItemRT,Information value,gpt2_small,8,8,6,mean,full,0.24486448095336721,0.24484361653341702,2846839.901905234,2846935.086623605,0.006882375424111742,0.006879933698223151,-2625.023178706877,-2614.447098887991,315642350.2398523,2876793.766557634,0.0
meanItemRT,Information value,gpt2_small,8,8,7,mean,full,0.24542395739876188,0.24540310843716473,2846625.2968683154,2846720.4815866863,0.007441851869506411,0.0074394256019708616,-2839.6282156254165,-2829.0521358065307,315408492.2690987,3110651.737311244,0.0
meanItemRT,Information value,gpt2_small,8,8,8,mean,full,0.2459049946468307,0.245884158976309,2846440.652430358,2846535.837148729,0.007922889117575216,0.00792047614111513,-3024.2726535829715,-3013.6965737640858,315207421.43650824,3311722.569901705,0.0
meanItemRT,Information value,gpt2_small,8,8,9,mean,full,0.24633569499391283,0.24631487122365636,2846275.2296638447,2846370.4143822156,0.008353589464657363,0.008351188388462494,-3189.6954200961627,-3179.119340277277,315027391.14211315,3491752.864296794,0.0
meanItemRT,Information value,gpt2_small,8,8,10,mean,full,0.24669367882397475,0.24667286494482354,2846137.6637947215,2846232.8485130924,0.008711573294719277,0.008709182109629676,-3327.261289219372,-3316.685209400486,314877755.93807554,3641388.0683344007,0.0
meanItemRT,Information value,gpt2_small,9,9,1,mean,full,0.24204037691986202,0.24201943446982177,2847920.755878736,2848015.9405971067,0.004058271390606549,0.004055751634627902,-1544.1692052050494,-1533.5931253861636,316822809.65670353,1696334.3497064114,0.0
meanItemRT,Information value,gpt2_small,9,9,2,mean,full,0.24319504944708759,0.24317413890068829,2847479.321815433,2847574.506533804,0.0052129439178321135,0.005210456065494418,-1985.603268507868,-1975.0271886889823,316340163.11041075,2178980.895999193,0.0
meanItemRT,Information value,gpt2_small,9,9,3,mean,full,0.24345208638726312,0.2434311829428032,2847380.9643319314,2847476.1490503023,0.00546998085800765,0.005467500107609324,-2083.960752009414,-2073.3846721905284,316232723.1319577,2286420.8744522333,0.0
meanItemRT,Information value,gpt2_small,9,9,4,mean,full,0.24381193464783724,0.24379104114599692,2847243.209023096,2847338.393741467,0.005829829118581764,0.005827358310803055,-2221.7160608447157,-2211.13998102583,316082308.6065746,2436835.399835348,0.0
meanItemRT,Information value,gpt2_small,9,9,5,mean,full,0.24417716204408135,0.24415627863348643,2847103.3274532305,2847198.5121716014,0.006195056514825881,0.006192595798292566,-2361.597630710341,-2351.0215508914553,315929645.6330887,2589498.373321235,0.0
meanItemRT,Information value,gpt2_small,9,9,6,mean,full,0.2445755672069322,0.24455469480428538,2846950.661742732,2847045.846461103,0.006593461677676715,0.006591011969091509,-2514.26334120892,-2503.687261390034,315763114.5419427,2756029.4644672275,0.0
meanItemRT,Information value,gpt2_small,9,9,7,mean,full,0.24490918898597147,0.2448883258013057,2846822.7585593727,2846917.9432777436,0.006927083456715999,0.006924642966111838,-2642.166524568107,-2631.590444749221,315623662.53661245,2895481.469797492,0.0
meanItemRT,Information value,gpt2_small,9,9,8,mean,full,0.2451367219765126,0.24511586507859107,2846735.495044741,2846830.6797631118,0.007154616447257123,0.007152182243397198,-2729.4300392000005,-2718.8539593811147,315528555.0412291,2990588.9651808143,0.0
meanItemRT,Information value,gpt2_small,9,9,9,mean,full,0.24534193899701762,0.24532108776924932,2846656.7675940087,2846751.9523123796,0.007359833467762145,0.007357404934055456,-2808.157489932142,-2797.5814101132564,315442775.49434304,3076368.5120669007,0.0
meanItemRT,Information value,gpt2_small,9,9,10,mean,full,0.2454966733063647,0.24547582635391063,2846597.3926788336,2846692.5773972045,0.007514567777109238,0.007512143518716763,-2867.532405107282,-2856.9563252883963,315378097.4334743,3141046.572935641,0.0
meanItemRT,Information value,gpt2_small,10,10,1,mean,full,0.24203563410525508,0.24201469152417066,2847922.5676809745,2848017.7523993454,0.00405352857599961,0.004051008688976787,-1542.3574029663578,-1531.781323147472,316824792.1262226,1694351.8801873326,0.0
meanItemRT,Information value,gpt2_small,10,10,2,mean,full,0.24315910510851058,0.24313819356896804,2847493.0735755665,2847588.2582939374,0.005176999579255104,0.005174510733774174,-1971.851508374326,-1961.2754285554402,316355187.6394126,2163956.366997361,0.0
meanItemRT,Information value,gpt2_small,10,10,3,mean,full,0.24350027572283228,0.2434793736098454,2847362.5205320334,2847457.7052504043,0.00551817019357681,0.005515690774651527,-2102.4045519074425,-2091.8284720885567,316212580.26388717,2306563.742522776,0.0
meanItemRT,Information value,gpt2_small,10,10,4,mean,full,0.24398443198054187,0.24396354324480873,2847177.1512127826,2847272.3359311535,0.006002326451286399,0.0059998604096148656,-2287.7738711582497,-2277.197791339364,316010205.703014,2508938.303395927,0.0
meanItemRT,Information value,gpt2_small,10,10,5,mean,full,0.24439993677232819,0.24437905951700656,2847017.9718585727,2847113.1565769436,0.006417831243072714,0.00641537668181269,-2446.953225368168,-2436.3771455492824,315836527.0642699,2682616.942140043,0.0
meanItemRT,Information value,gpt2_small,10,10,6,mean,full,0.244808366622284,0.24478750065189292,2846861.4175728043,2846956.602291175,0.0068262610930285295,0.0068238178166990515,-2603.5075111365877,-2592.931431317702,315665805.7109545,2853338.295455456,0.0
meanItemRT,Information value,gpt2_small,10,10,7,mean,full,0.24505115491518326,0.2450302956530409,2846768.314832991,2846863.499551362,0.007069049385927784,0.00706661281784704,-2696.6102509498596,-2686.034171130974,315564321.58598816,2954822.420421779,0.0
meanItemRT,Information value,gpt2_small,10,10,8,mean,full,0.2452024693391206,0.24518161425780094,2846710.274699901,2846805.459418272,0.007220363809865127,0.007217931422607071,-2754.650384039618,-2744.0743042207323,315501073.0177615,3018070.9886484146,0.0
meanItemRT,Information value,gpt2_small,10,10,9,mean,full,0.24540134895178833,0.2453804993655191,2846633.9721439523,2846729.156862323,0.007419243422532862,0.007416816530325221,-2830.9529399885796,-2820.376860169694,315417942.47129154,3101201.535118401,0.0
meanItemRT,Information value,gpt2_small,10,10,10,mean,full,0.24550631665434486,0.24548546996833676,2846593.6919137063,2846688.876632077,0.007524211125089386,0.007521787133142888,-2871.233170234598,-2860.6570904157124,315374066.56888926,3145077.437520683,0.0
meanItemRT,Information value,gpt2_small,11,11,1,mean,full,0.2420342916632996,0.2420133490451235,2847923.0805050633,2848018.265223434,0.004052186134044122,0.0040496662099296366,-1541.844578877557,-1531.2684990586713,316825353.2593215,1693790.7470884323,0.0
meanItemRT,Information value,gpt2_small,11,11,2,mean,full,0.24323232432449038,0.24321141480799724,2847465.0603214316,2847560.2450398025,0.005250218795234907,0.005247731972803371,-1999.8647625092417,-1989.288682690356,316324582.42375046,2194561.582659483,0.0
meanItemRT,Information value,gpt2_small,11,11,3,mean,full,0.24376865800735492,0.24374776330977965,2847259.779437241,2847354.964155612,0.005786552478099449,0.005784080474585784,-2205.1456466997042,-2194.5695668808185,316100397.9960521,2418746.0103578568,0.0
meanItemRT,Information value,gpt2_small,11,11,4,mean,full,0.24441193929138272,0.24439106236769104,2847013.3724082187,2847108.5571265896,0.006429833762127246,0.006427379532497168,-2451.552675722167,-2440.976595903281,315831510.07959944,2687633.926810503,0.0
meanItemRT,Information value,gpt2_small,11,11,5,mean,full,0.24472098775852624,0.24470011937385416,2846894.9176778616,2846990.1023962325,0.006738882229270771,0.006736436538660295,-2570.0074060792103,-2559.4313262603246,315702329.57881945,2816814.4275904894,0.0
meanItemRT,Information value,gpt2_small,11,11,6,mean,full,0.24495165110155592,0.24493078909011978,2846806.4754731683,2846901.660191539,0.006969545572300451,0.006967106254925914,-2658.4496107725427,-2647.873530953657,315605913.61390764,2913230.392502308,0.0
meanItemRT,Information value,gpt2_small,11,11,7,mean,full,0.24478308845557062,0.2447622217867429,2846871.1093451604,2846966.2940635313,0.006800982926315147,0.006798538951549027,-2593.815738780424,-2583.239658961538,315676371.8408079,2842772.1656020284,0.0
meanItemRT,Information value,gpt2_small,11,11,8,mean,full,0.2447009454481387,0.24468007650969692,2846902.601135015,2846997.785853386,0.006718839918883224,0.006716393674503052,-2562.3239489258267,-2551.747869106941,315710707.1505207,2808436.855889261,0.0
meanItemRT,Information value,gpt2_small,11,11,9,mean,full,0.24486783705556203,0.244846972728341,2846838.6150392685,2846933.7997576394,0.00688573152630656,0.0068832898931471265,-2626.31004467234,-2615.7339648534544,315640947.4082311,2878196.5981788635,0.0
meanItemRT,Information value,gpt2_small,11,11,10,mean,full,0.2448502451250134,0.24482938031172674,2846845.3604367576,2846940.5451551285,0.006868139595757938,0.006865697476532873,-2619.564647183288,-2608.988567364402,315648300.7351023,2870843.271307647,0.0
meanItemRT,Information value,gpt2_small,12,12,1,mean,full,0.24297124273402404,0.2429503260038377,2847564.9362526448,2847660.1209710157,0.004989137204768568,0.004986643168643834,-1899.9888312960975,-1889.4127514772117,316433713.04301095,2085430.963398993,0.0
meanItemRT,Information value,gpt2_small,12,12,2,mean,full,0.23985167329473178,0.23983067037073624,2848755.6601227275,2848850.8448410984,0.0018695677654763099,0.0018669875355423748,-709.2649612133391,-698.6888813944533,317737675.3182828,781468.6881271601,1.0744011184222515e-156
meanItemRT,Information value,gpt2_small,12,12,3,mean,full,0.24122266937419345,0.24120170433086607,2848232.9608718343,2848328.145590205,0.0032405638449379826,0.0032380214956722053,-1231.9642121065408,-1221.388132287655,317164606.75803643,1354537.2483735085,2.5870915938023573e-270
meanItemRT,Information value,gpt2_small,12,12,4,mean,full,0.24184735148956016,0.24182640370622077,2847994.484350806,2848089.669069177,0.0038652459603046863,0.0038627208710269034,-1470.4407331347466,-1459.8646533158608,316903493.18825483,1615650.8181551099,3.9e-322
meanItemRT,Information value,gpt2_small,12,12,5,mean,full,0.2408237187258403,0.24080274265949297,2848385.1602052846,2848480.3449236555,0.0028416131965848246,0.002839059824299106,-1079.7648786562495,-1069.1887988373637,317331365.8590186,1187778.1473913193,3.0897856897752576e-237
meanItemRT,Information value,gpt2_small,12,12,6,mean,full,0.239862861954251,0.2398418593393985,2848751.3982057786,2848846.5829241495,0.0018807564249955222,0.0018781765042046317,-713.5268781622872,-702.9507983434014,317732998.5222672,786145.4841427207,1.271861019742896e-157
meanItemRT,Information value,gpt2_small,12,12,7,mean,full,0.23904066106983024,0.23901963573753948,2849064.4190702583,2849159.603788629,0.0010585555405747682,0.0010559529023456138,-400.50601368257776,-389.929933863692,318076673.8136315,442470.19277846813,1.5786502280771434e-89
meanItemRT,Information value,gpt2_small,12,12,8,mean,full,0.2386902122478245,0.23866917723262093,2849197.735979838,2849292.9206982087,0.0007081067185690237,0.0007054943974270644,-267.1891041030176,-256.6130242841318,318223159.4271758,295984.57923412323,1.7122467569640593e-60
meanItemRT,Information value,gpt2_small,12,12,9,mean,full,0.23857210081736413,0.2385510625387378,2849242.653823482,2849337.838541853,0.0005899952881086579,0.0005873797035439443,-222.27126045897603,-211.69518064009026,318272529.3330541,246614.6733558178,1.0625695057544859e-50
meanItemRT,Information value,gpt2_small,12,12,10,mean,full,0.23849167549285366,0.23847063499207288,2849273.235632402,2849368.420350773,0.0005095699635981887,0.0005069521568790147,-191.68945153895766,-181.11337172007188,318306146.66107935,212997.34533059597,4.993787676240439e-44
meanItemRT,Information value,gpt2_small,All,All,All,mean,0,0.33985807455135253,0.3395108395335896,2527120.7127643027,2528565.67197521,0.10110099365316061,0.10077420754836197,-36874.03699425375,-35512.84353470337,,,
meanItemRT,Information value,gpt2_small,All,All,All,min,0,0.2900928529122617,0.2897194413604026,2546060.51067834,2547505.4698892473,0.0513357720140698,0.050982809375174964,-17934.23908021627,-16573.045620665886,,,
meanItemRT,Information value,gpt2_small,All,All,All,max,0,0.3194420004997863,0.3190840266157847,2535057.936599205,2536502.895810112,0.08068491960159441,0.08034739463055707,-28936.813159351703,-27575.61969980132,,,
meanItemRT,Information value,gpt2_small,0,0,All,mean,0,0.26794963573179187,0.2679018767048955,2553824.689918659,2554013.162859212,0.02919255483359995,0.02916524471966786,-10170.059839897323,-10065.352650701068,,,
meanItemRT,Information value,gpt2_small,1,1,All,mean,0,0.26867725272063936,0.2686295411635361,2553565.5452948776,2553754.0182354306,0.02992017182244744,0.029892909178308447,-10429.204463678878,-10324.497274482623,,,
meanItemRT,Information value,gpt2_small,2,2,All,mean,0,0.2703006558856931,0.2702530502395478,2552986.4311240823,2553174.9040646353,0.031543574987501155,0.031516418254320167,-11008.318634474184,-10903.61144527793,,,
meanItemRT,Information value,gpt2_small,3,3,All,mean,0,0.2651802608951246,0.26513232119398256,2554808.6670574276,2554997.1399979806,0.026423179996932666,0.026395689208754902,-9186.082701128908,-9081.375511932652,,,
meanItemRT,Information value,gpt2_small,4,4,All,mean,0,0.26495604458633637,0.26490809025730366,2554888.1702459613,2555076.6431865143,0.02619896368814445,0.02617145827207601,-9106.579512595199,-9001.872323398944,,,
meanItemRT,Information value,gpt2_small,5,5,All,mean,0,0.26352280863562894,0.26347476080216314,2555395.7984349984,2555584.2713755514,0.024765727737437015,0.02473812881693549,-8598.95132355811,-8494.244134361856,,,
meanItemRT,Information value,gpt2_small,6,6,All,mean,0,0.2615983502056094,0.2615501768203149,2556075.857827989,2556264.330768542,0.022841269307417478,0.02281354483508724,-7918.891930567566,-7814.184741371311,,,
meanItemRT,Information value,gpt2_small,7,7,All,mean,0,0.2611822037481527,0.2611340032134286,2556222.6813390413,2556411.1542795943,0.022425122849960788,0.022397371228200957,-7772.068419515155,-7667.3612303189,,,
meanItemRT,Information value,gpt2_small,8,8,All,mean,0,0.26090356716953567,0.2608553484565379,2556320.942821331,2556509.415761884,0.022146486271343746,0.02211871647131025,-7673.806937225629,-7569.099748029374,,,
meanItemRT,Information value,gpt2_small,9,9,All,mean,0,0.2604657618712769,0.26041751459582485,2556475.260514669,2556663.733455222,0.02170868097308498,0.021680882610597196,-7519.489243887365,-7414.78205469111,,,
meanItemRT,Information value,gpt2_small,10,10,All,mean,0,0.2581636647648523,0.2581152673003928,2557285.2039374523,2557473.6768780053,0.019406583866660387,0.01937863531516515,-6709.545821104199,-6604.838631907944,,,
meanItemRT,Information value,gpt2_small,11,11,All,mean,0,0.2560494947391114,0.25600095934602296,2558026.8182531665,2558215.2911937195,0.017292413840919507,0.017264327360795306,-5967.931505389977,-5863.224316193722,,,
meanItemRT,Information value,gpt2_small,12,12,All,mean,0,0.24903003659172762,0.24898104324860337,2560474.095093171,2560662.568033724,0.010272955693535701,0.010244411263375719,-3520.654665385373,-3415.947476189118,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,0,0.24897970429424932,0.24892206054023758,2560497.560312607,2560717.4454099187,0.010222623396057395,0.010185428555009923,-3497.189445949625,-3361.07009999454,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,0,0.2705020579671291,0.2704460661381958,2552920.495444304,2553140.3805416157,0.0317449770689372,0.03170943415296812,-11074.254314252641,-10938.134968297556,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,0,0.27246426163430937,0.27240842041220537,2552218.605270507,2552438.4903678186,0.03370718073611745,0.03367178842697771,-11776.144488049671,-11640.025142094586,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,0,0.2758588241606226,0.2758032434845097,2550999.8709492963,2551219.756046608,0.03710174326243065,0.03706661149928203,-12994.878809260204,-12858.75946330512,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,0,0.27687152560051786,0.27681602265321337,2550635.1787690273,2550855.063866339,0.038114444702325945,0.03807939066798571,-13359.570989529137,-13223.451643574052,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,0,0.2786782420743126,0.2786228777995854,2549983.277155871,2550203.162253183,0.039921161176120656,0.039886245814357735,-14011.472602685448,-13875.353256730363,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,0,0.28177170998329704,0.28171658314436776,2548863.287728162,2549083.172825474,0.043014629085105116,0.042979951159140106,-15131.462030394468,-14995.342684439383,,,
