y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_baseline_rss,anova_baseline_delta_ss,anova_baseline_p,anova_surprisal_rss,anova_surprisal_delta_ss,anova_surprisal_p
meanItemRT,Information value,gpt2_medium,10,5,All,mean,2,0.24266224930962743,0.24261574710870015,2562781.468928191,2562959.4711498246,0.033053030044842724,0.03302472654409783,-11112.095765517559,-11007.388576321304,,,,,,
meanItemRT,Information value,gpt2_medium,12,6,All,mean,2,0.24345302455883377,0.24340657091324325,2562509.22719082,2562687.2294124537,0.03384380529404907,0.03381555034864092,-11384.337502888404,-11279.630313692149,,,,,,
meanItemRT,Information value,gpt2_medium,14,7,All,mean,2,0.24508394933616562,0.24503759583293772,2561946.8457510583,2562124.847972692,0.03547473007138091,0.03544657526833539,-11946.718942650128,-11842.011753453873,,,,,,
meanItemRT,Information value,gpt2_medium,16,8,All,mean,2,0.2464243572845478,0.2463780860853113,2561483.7310221298,2561661.7332437634,0.036815138019763105,0.036787065520708984,-12409.833671578672,-12305.126482382417,,,,,,
meanItemRT,Information value,gpt2_medium,18,9,All,mean,2,0.2434125475447778,0.24336609141380972,2562523.1691999566,2562701.1714215903,0.033803328279993106,0.03377507084920739,-11370.395493751857,-11265.688304555602,,,,,,
meanItemRT,Information value,gpt2_medium,20,10,All,mean,2,0.23986491742321703,0.23981824345996927,2563742.235691676,2563920.2379133096,0.03025569815843232,0.030227222895366945,-10151.329002032522,-10046.621812836267,,,,,,
meanItemRT,Information value,gpt2_medium,22,11,All,mean,2,0.2382032605525941,0.23815648455996563,2564311.2729853843,2564489.275207018,0.028594041287809402,0.028565463995363305,-9582.291708324105,-9477.58451912785,,,,,,
meanItemRT,Information value,gpt2_medium,24,12,All,mean,2,0.23058790596432555,0.23054066237220283,2566903.384567713,2567081.3867893466,0.02097868669954084,0.020949641807600505,-6990.180125995539,-6885.472936799284,,,,,,
meanItemRT,Information value,gpt2_large,0,0,All,mean,2,0.2664371646658976,0.2663921222969804,2554469.545780568,2554647.5480022016,0.05682794540111291,0.05680110173237807,-19424.01891314052,-19319.311723944265,,,,,,
meanItemRT,Information value,gpt2_large,3,1,All,mean,2,0.26418080483044193,0.26413562391607603,2555269.874469664,2555447.8766912976,0.05457158556565722,0.05454460335147371,-18623.69022404449,-18518.983034848236,,,,,,
meanItemRT,Information value,gpt2_large,6,2,All,mean,2,0.2629764084495473,0.2629311535825989,2555696.0686884616,2555874.0709100952,0.053367189184762576,0.05334013301799656,-18197.49600524688,-18092.788816050626,,,,,,
meanItemRT,Information value,gpt2_large,9,3,All,mean,2,0.27031365025192255,0.2702688459077327,2553088.7949714563,2553266.79719309,0.06070443098713785,0.060677825343130376,-20804.769722252153,-20700.062533055898,,,,,,
meanItemRT,Information value,gpt2_large,12,4,All,mean,2,0.26099185815502013,0.2609464814323258,2556396.8154263296,2556574.8176479633,0.05138263889023542,0.05135546086772347,-17496.749267378822,-17392.042078182567,,,,,,
meanItemRT,Information value,gpt2_large,15,5,All,mean,2,0.25194733496182076,0.2519014028855415,2559566.7968149506,2559744.7990365843,0.04233811569703605,0.0423103823209392,-14326.76787875779,-14222.060689561535,,,,,,
meanItemRT,Information value,gpt2_large,18,6,All,mean,2,0.24973160991231946,0.24968554178565672,2560337.532929871,2560515.535151505,0.040122390647534756,0.04009452122105439,-13556.031763837207,-13451.324574640952,,,,,,
meanItemRT,Information value,gpt2_large,21,7,All,mean,2,0.24765537125099002,0.2476091756387142,2561057.6859902665,2561235.6882119,0.03804615198620531,0.03801815507411188,-12835.878703441937,-12731.171514245681,,,,,,
meanItemRT,Information value,gpt2_large,24,8,All,mean,2,0.2451639207009475,0.245117572108137,2561919.2384936367,2562097.2407152704,0.035554701436162794,0.03552655154353468,-11974.326200071722,-11869.619010875467,,,,,,
meanItemRT,Information value,gpt2_large,27,9,All,mean,2,0.24115585271782347,0.2411092580208375,2563299.293396545,2563477.295618179,0.031546633453038764,0.031518237456235165,-10594.27129716333,-10489.564107967075,,,,,,
meanItemRT,Information value,gpt2_large,30,10,All,mean,2,0.23764589974324857,0.23759908952744246,2564501.8642122205,2564679.866433854,0.02803668047846386,0.028008068962840138,-9391.700481487904,-9286.993292291649,,,,,,
meanItemRT,Information value,gpt2_large,33,11,All,mean,2,0.23880752951376305,0.23876079062457567,2564104.483767288,2564282.4859889215,0.029198310248978343,0.029169770059973343,-9789.080926420633,-9684.373737224378,,,,,,
meanItemRT,Information value,gpt2_large,36,12,All,mean,2,0.24416814414356924,0.24412173440789153,2562262.7864405275,2562440.788662161,0.034558924878784536,0.03453071384328921,-11630.778253180906,-11526.071063984651,,,,,,
meanItemRT,Information value,gpt2_xl,0,0,All,mean,2,0.26293964498327604,0.2628943878589701,2555709.067050936,2555887.06927257,0.05333042571849134,0.0533033672943678,-18184.497642772272,-18079.790453576017,,,,,,
meanItemRT,Information value,gpt2_xl,4,1,All,mean,2,0.2571107545684469,0.2570651395374699,2557761.8149589594,2557939.817180593,0.04750153530366219,0.047474118972867574,-16131.749734749086,-16027.042545552831,,,,,,
meanItemRT,Information value,gpt2_xl,8,2,All,mean,2,0.2589533221321906,0.258907820238908,2557114.6680155313,2557292.670237165,0.04934410286740587,0.04931679967430569,-16778.896678177174,-16674.18948898092,,,,,,
meanItemRT,Information value,gpt2_xl,12,3,All,mean,2,0.24963736929073477,0.24959129537749092,2560370.2638813583,2560548.266102992,0.04002815002595006,0.04000027481288859,-13523.30081235012,-13418.593623153865,,,,,,
meanItemRT,Information value,gpt2_xl,16,4,All,mean,2,0.24392207806121047,0.24387565321653493,2562347.610741796,2562525.6129634297,0.03431285879642576,0.0342846326519326,-11545.953951912466,-11441.246762716211,,,,,,
meanItemRT,Information value,gpt2_xl,20,5,All,mean,2,0.24261418664886125,0.24256768149678098,2562798.006389324,2562976.008610958,0.033004967384076545,0.03297666093217866,-11095.55830438435,-10990.851115188096,,,,,,
meanItemRT,Information value,gpt2_xl,24,6,All,mean,2,0.24293861972681596,0.24289213449563918,2562686.3546722303,2562864.356893864,0.033329400462031256,0.03330111393103685,-11207.210021478124,-11102.502832281869,,,,,,
meanItemRT,Information value,gpt2_xl,28,7,All,mean,2,0.24224421284902098,0.24219768497973704,2562925.2723218263,2563103.27454346,0.03263499358423627,0.03260666441513471,-10968.292371882126,-10863.58518268587,,,,,,
meanItemRT,Information value,gpt2_xl,32,8,All,mean,2,0.23629118649826442,0.23624429310009032,2564964.5322096213,2565142.534431255,0.02668196723347971,0.026653272535487993,-8929.032484087162,-8824.325294890907,,,,,,
meanItemRT,Information value,gpt2_xl,36,9,All,mean,2,0.2282599019732532,0.2282125154365734,2567690.671295924,2567868.673517558,0.01865068270846848,0.018621494871971067,-6202.893397784326,-6098.186208588071,,,,,,
meanItemRT,Information value,gpt2_xl,40,10,All,mean,2,0.2229748853256116,0.22292717427730424,2569469.1835749927,2569647.1857966264,0.013365666060826897,0.013336153712701915,-4424.381118715741,-4319.673929519486,,,,,,
meanItemRT,Information value,gpt2_xl,44,11,All,mean,2,0.22221160797841022,0.22216385006319772,2569725.0412867432,2569903.043508377,0.012602388713625512,0.012572829498595395,-4168.523406965192,-4063.8162177689373,,,,,,
meanItemRT,Information value,gpt2_xl,48,12,All,mean,2,0.24220501475149414,0.24215848447536092,2562938.7522912114,2563116.754512845,0.032595795486709433,0.0325674639107586,-10954.812402497046,-10850.10521330079,,,,,,
meanItemRT,Information value,gpt2_small,All,All,1,mean,2,0.23396783196226079,0.23391197600121827,2565762.1076786504,2565971.522057043,0.02435861269747608,0.024320955436615943,-8131.457015058026,-7995.337669102941,,,,,,
meanItemRT,Information value,gpt2_small,All,All,2,mean,2,0.260821205575975,0.2607673076541023,2556462.9851346402,2556672.3995130328,0.05121198631119028,0.05117628708949995,-17430.579559068196,-17294.46021311311,,,,,,
meanItemRT,Information value,gpt2_small,All,All,3,mean,2,0.2628967864918029,0.2628430399128785,2555730.2195970584,2555939.633975451,0.05328756722701822,0.05325201934827617,-18163.345096650068,-18027.225750694983,,,,,,
meanItemRT,Information value,gpt2_small,All,All,4,mean,2,0.2653944988973793,0.2653409344415205,2554845.683839303,2555055.0982176955,0.05578527963259461,0.05574991387691819,-19047.880854405463,-18911.761508450378,,,,,,
meanItemRT,Information value,gpt2_small,All,All,5,mean,2,0.26601934220185375,0.26596582330703633,2554623.93256521,2554833.3469436024,0.05641012293706904,0.056374802742434005,-19269.632128498517,-19133.512782543432,,,,,,
meanItemRT,Information value,gpt2_small,All,All,6,mean,2,0.26645603388036976,0.26640254682733966,2554468.8425138956,2554678.256892288,0.05684681461558505,0.05681152626273733,-19424.722179812845,-19288.60283385776,,,,,,
meanItemRT,Information value,gpt2_small,All,All,7,mean,2,0.26830488213559667,0.2682515298930882,2553811.2037391537,2554020.618117546,0.05869566287081196,0.05866050932848588,-20082.36095455475,-19946.241608599667,,,,,,
meanItemRT,Information value,gpt2_small,All,All,8,mean,2,0.2690611354880187,0.26900783838843956,2553541.7240114217,2553751.138389814,0.05945191622323398,0.05941681782383723,-20351.84068228677,-20215.721336331684,,,,,,
meanItemRT,Information value,gpt2_small,All,All,9,mean,2,0.2690182085720394,0.2689649083424036,2553557.0278470977,2553766.44222549,0.05940898930725469,0.05937388777780128,-20336.536846610717,-20200.417500655632,,,,,,
meanItemRT,Information value,gpt2_small,All,All,10,mean,2,0.2689795419657467,0.26892623891669865,2553570.8120743274,2553780.22645272,0.059370322700961986,0.05933521835209632,-20322.752619381063,-20186.633273425978,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,1,mean,2,0.23711803988239277,0.2370624136217443,2564688.239069144,2564897.6534475363,0.027508820617608065,0.02747139305714197,-9205.325624564663,-9069.206278609578,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,2,mean,2,0.269673223786535,0.2696199713179539,2553323.411142162,2553532.8255205546,0.060064004521750314,0.06002895075335157,-20570.15355154639,-20434.034205591306,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,3,mean,2,0.2633505120914992,0.26329679859640664,2555569.7609630646,2555779.175341457,0.05374129282671447,0.05370577803180432,-18323.80373064382,-18187.684384688735,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,4,mean,2,0.26275938169042357,0.26270562509249795,2555778.792889306,2555988.2072676984,0.05315016242563886,0.053114604527895626,-18114.771804402582,-17978.652458447497,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,5,mean,2,0.2631494758730961,0.26309574771925726,2555640.8689809875,2555850.28335938,0.05354025660831141,0.05350472715465493,-18252.695712720975,-18116.57636676589,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,6,mean,2,0.26296113199523075,0.2629073901081197,2555707.4700231203,2555916.884401513,0.05335191273044604,0.05331636954351737,-18186.09467058815,-18049.975324633066,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,7,mean,2,0.26412891794164894,0.2640752612047562,2555294.2498195707,2555503.664197963,0.05451969867686424,0.05448424064015389,-18599.31487413775,-18463.195528182667,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,8,mean,2,0.2633471010316828,0.26329338728786955,2555570.967642319,2555780.3820207114,0.05373788176689809,0.053702366723267225,-18322.597051389515,-18186.47770543443,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,9,mean,2,0.262472614812546,0.2624188373047419,2555880.137275027,2556089.5516534196,0.052863395547761316,0.05282781674013959,-18013.427418681327,-17877.308072726242,,,,,,
meanItemRT,Information value,gpt2_medium,All,All,10,mean,2,0.2616455984497218,0.2615917606392363,2556172.187121534,2556381.6014999263,0.05203637918493709,0.052000740074633955,-17721.37757217465,-17585.258226219565,,,,,,
meanItemRT,Information value,gpt2_large,All,All,1,mean,2,0.24368917623722686,0.24363402911720922,2562433.87161197,2562643.2859903625,0.03407995697244215,0.03404300855260689,-11459.693081738427,-11323.573735783342,,,,,,
meanItemRT,Information value,gpt2_large,All,All,2,mean,2,0.2774824987011789,0.2774298156532744,2550521.9136683964,2550731.328046789,0.06787327943639421,0.06783879508867208,-23371.65102531202,-23235.531679356936,,,,,,
meanItemRT,Information value,gpt2_large,All,All,3,mean,2,0.27104033590387233,0.27098718311956604,2552835.143301821,2553044.5576802134,0.061431116639087624,0.06139616255496372,-21058.42139188759,-20922.302045932505,,,,,,
meanItemRT,Information value,gpt2_large,All,All,4,mean,2,0.2749441387442437,0.27489127060941887,2551435.832188497,2551645.2465668893,0.06533491947945902,0.06530025004481654,-22457.732505211607,-22321.61315925652,,,,,,
meanItemRT,Information value,gpt2_large,All,All,5,mean,2,0.2784415983565873,0.27838898524234257,2550175.7606000965,2550385.174978489,0.06883237909180262,0.06879796467774024,-23717.804093611892,-23581.684747656807,,,,,,
meanItemRT,Information value,gpt2_large,All,All,6,mean,2,0.2784340332877997,0.27838141962194074,2550178.492743739,2550387.9071221314,0.06882481402301499,0.06879039905733841,-23715.07194996951,-23578.952604014426,,,,,,
meanItemRT,Information value,gpt2_large,All,All,7,mean,2,0.27653732218373395,0.2764845702173885,2550862.5924246456,2551072.006803038,0.06692810291894924,0.06689354965278616,-23030.972269062884,-22894.8529231078,,,,,,
meanItemRT,Information value,gpt2_large,All,All,8,mean,2,0.2744786818973539,0.2744257798233023,2551603.069433695,2551812.4838120877,0.06486946263256921,0.06483475925869997,-22290.495260013267,-22154.375914058182,,,,,,
meanItemRT,Information value,gpt2_large,All,All,9,mean,2,0.27411707431507437,0.27406414587406336,2551732.91991285,2551942.3342912425,0.06450785505028966,0.06447312530946103,-22160.64478085842,-22024.525434903335,,,,,,
meanItemRT,Information value,gpt2_large,All,All,10,mean,2,0.2718979276354653,0.27184483738327236,2552528.3844598313,2552737.798838224,0.06228870837068057,0.06225381681867004,-21365.180233877152,-21229.060887922067,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,1,mean,2,0.23674125965220616,0.23668560591827037,2564816.912223931,2565026.3266023234,0.027132040387421452,0.027094585353668044,-9076.652469777502,-8940.533123822417,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,2,mean,2,0.2607703734439386,0.2607164718155929,2556480.905147,2556690.3195253927,0.0511611541791539,0.05112545125099055,-17412.659546708222,-17276.540200753137,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,3,mean,2,0.2551262751558585,0.2550719619827406,2558463.0113646667,2558672.4257430593,0.0455170558910738,0.0454809414181383,-15430.553329041693,-15294.433983086608,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,4,mean,2,0.26260344488125764,0.26254967691305187,2555833.9063744834,2556043.320752876,0.052994225616472934,0.05295865634844954,-18059.65831922507,-17923.538973269984,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,5,mean,2,0.26802771167521955,0.2679743392225644,2553909.899603415,2554119.3139818073,0.05841849241043484,0.05838331865796209,-19983.665090293624,-19847.54574433854,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,6,mean,2,0.2670650741874334,0.2670116315431541,2554252.3889941135,2554461.803372506,0.05745585492264871,0.05742061097855178,-19641.175699594896,-19505.05635363981,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,7,mean,2,0.26759585128867114,0.2675424473465069,2554063.603563697,2554273.0179420896,0.05798663202388643,0.05795142678190457,-19829.96113001136,-19693.841784056276,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,8,mean,2,0.26655605054562714,0.26650257078540696,2554433.308829352,2554642.7232077443,0.056946831280842436,0.05691155022080463,-19460.255864356644,-19324.13651840156,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,9,mean,2,0.26407186182047526,0.2640182009232813,2555314.454318455,2555523.8686968475,0.054462642555690555,0.054427180358678995,-18579.110375253484,-18442.9910292984,,,,,,
meanItemRT,Information value,gpt2_xl,All,All,10,mean,2,0.2622837743174956,0.26222998304020795,2555946.852629569,2556156.2670079614,0.0526745550527109,0.05263896247560562,-17946.712064139545,-17810.59271818446,,,,,,
meanItemRT,Surprisal,gpt2_small,,,,,3,0.23819493369231415,0.23817446967865208,2564158.0781368916,2564241.8438882483,0.027929403918027673,0.027927123493037942,-9380.96602919139,-9370.49531027209,,,,,,
meanItemRT,Surprisal,gpt2_medium,,,,,3,0.24118811666985251,0.24116773306066674,2563132.1701559704,2563215.935907327,0.03092258689556604,0.030920386875052608,-10406.874010112602,-10396.403291193303,,,,,,
meanItemRT,Surprisal,gpt2_large,,,,,3,0.23939898983215313,0.23937855816248876,2563745.8755373466,2563829.6412887033,0.029133460057866656,0.029131211976874627,-9793.1686287364,-9782.6979098171,,,,,,
meanItemRT,Surprisal,gpt2_xl,,,,,3,0.23540579999839029,0.23538526106153257,2565110.4270154373,2565194.192766794,0.02514027022410381,0.025137914875918432,-8428.617150645703,-8418.146431726404,,,,,,
