y,metric,model,aggregation,dist_metric,fold,loglik,delta_loglik,rsquared,delta_rsquared,rsquared_adj,delta_rsquared_adj,aic,bic,anova_p_vs_baseline,anova_p_ias_vs_surprisal,anova_p_surprisal_vs_ias,anova_p_both_vs_ias,anova_p_both_vs_surprisal
sdItemRT,Surprisal,gpt2_small,,,6,-5.527113528667975,0.004820132615174444,0.11661286085474509,0.00855726721299499,0.11658913083865063,0.008554074163204195,2880681.2457794044,2880765.011530761,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,6,-5.486125896495016,0.0458077647881332,0.1861400689238072,0.07808447528205709,0.185715104531887,0.07768004785644056,2859576.983742445,2861011.472234432,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,6,-5.4807036135400935,0.05123004774305606,0.19491834227546134,0.08686274863371124,0.19449486887838752,0.08645981220294108,2856752.954933734,2858197.9141446413,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,6,-5.505771234726072,0.0261624265570779,0.1535264516621614,0.04547085802041129,0.15308445777229107,0.04504940109684463,2869815.898284412,2871250.3867763993,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,6,-5.503095064793,0.028838596490149193,0.15804496269013613,0.04998936904838602,0.157602093875014,0.049567037199567565,2868423.110629334,2869868.069840241,,,,,
sdItemRT,Surprisal,gpt2_medium,,,6,-5.526282520944248,0.0056511403389016834,0.11807984451366516,0.010024250871915052,0.11805615390446744,0.010021097229021003,2880248.1345258905,2880331.900277247,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,6,-5.488276952443276,0.04365670883987338,0.18263121009242334,0.07457561645067323,0.18220441351783545,0.07416935684238901,2860698.0882900064,2862132.5767819937,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,6,-5.481312336734772,0.05062132454837798,0.19393760163976415,0.08588200799801404,0.1935136123725738,0.08547855569712737,2857070.214158122,2858515.173369029,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,6,-5.504368324739737,0.027565336543412755,0.1558981751798143,0.0478425815380642,0.15545741970702787,0.04742236303158143,2869084.718434454,2870519.2069264413,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,6,-5.502589294312465,0.029344366970684987,0.15889620409237826,0.050840610450628154,0.15845378303070434,0.050418726355257903,2868159.509124125,2869604.468335032,,,,,
sdItemRT,Surprisal,gpt2_large,,,6,-5.526769444774757,0.005164216508392272,0.11722057029995114,0.00916497665820104,0.11719685660847168,0.009161799933025239,2880501.9133832664,2880585.679134623,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,6,-5.48550972279424,0.04642393848890958,0.18714240935248438,0.07908681571073428,0.18671796834176835,0.07868291166632191,2859255.8414036846,2860690.329895672,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,6,-5.4772160153633305,0.05471764591981909,0.20051440541024979,0.09245881176849968,0.20009387554547886,0.09205881887003242,2854935.2606151835,2856380.2198260906,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,6,-5.501373749897166,0.030559911385983796,0.16093851860612962,0.05288292496437952,0.1605003949946714,0.05246533831922495,2867523.981961404,2868958.4704533913,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,6,-5.498783738162568,0.033149923120581626,0.16527363906543058,0.057218045423680475,0.16483457253807843,0.05679951586263199,2866176.0989254722,2867621.0581363793,,,,,
sdItemRT,Surprisal,gpt2_xl,,,6,-5.527725456810609,0.004208204472540444,0.11553106010293623,0.007475466461186131,0.1155073010269334,0.007472244351486967,2881000.1753842076,2881083.9411355644,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,6,-5.485281257193936,0.04665240408921356,0.18751374450341662,0.07945815086166652,0.18708949738873926,0.07905444071329282,2859136.767874393,2860571.2563663805,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,6,-5.479428836622852,0.05250482466029727,0.19696832691949373,0.08891273327774363,0.19654593181547608,0.08851087514002964,2856088.5565017913,2857533.5157126985,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,6,-5.5035664466747365,0.02836721460841307,0.1572508237065844,0.04919523006483428,0.1568107745315731,0.048775717856126666,2868666.7892095125,2870101.2777015,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,6,-5.50190982347566,0.03002383780748996,0.16003843880159152,0.05198284515984142,0.15959661855600615,0.051561561880559714,2867805.377077632,2869250.336288539,,,,,
sdItemRT,Baseline,,,,7,-5.531208484509035,,0.1084211987695497,,0.10840067022128219,,2882813.487624295,2882886.7826567325,,,,,
sdItemRT,Surprisal,gpt2_small,,,7,-5.5264359259465685,0.0047725585624665,0.11689093622952973,0.008469737459980031,0.11686721368324415,0.008466543461961962,2880328.08737224,2880411.853123597,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,7,-5.485103206989094,0.04610527751994109,0.18695759237279508,0.07853639360324538,0.18653305485820615,0.07813238463692396,2859043.970244232,2860478.4587362194,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,7,-5.4797840264108775,0.051424458098157544,0.19556118593057248,0.08713998716102278,0.19513805066961665,0.08673738044833446,2856273.6771570323,2857718.6363679394,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,7,-5.505222288636372,0.0259861958726626,0.1535751389360812,0.045153940166531514,0.15313317046871544,0.04473250024743325,2869529.794169814,2870964.282661801,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,7,-5.502658025396581,0.028550459112453908,0.15790493901187963,0.04948374024232993,0.15746199654422532,0.04906132632294313,2868195.3309403933,2869640.2901513004,,,,,
sdItemRT,Surprisal,gpt2_medium,,,7,-5.5256204679357195,0.005588016573315535,0.11833003910361595,0.009908840334066249,0.11830635521527866,0.009905684993996466,2879903.0804424817,2879986.8461938384,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,7,-5.487127063070843,0.04408142143819216,0.1836599613016915,0.07523876253214179,0.18323370189893795,0.07483303167765576,2860098.7797477664,2861533.268239754,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,7,-5.480373907767531,0.05083457674150438,0.19461157896733694,0.08619038019778724,0.19418794421259344,0.08578727399131125,2856581.1162415436,2858026.0754524507,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,7,-5.503477403030593,0.027731081478441943,0.15652381994550446,0.04810262117595476,0.1560833911588433,0.047682720937561096,2868620.3807307086,2870054.869222696,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,7,-5.501793562600724,0.02941492190831063,0.1593596008500413,0.05093840208049161,0.15891742353531813,0.050516753314035934,2867744.7833047463,2869189.7425156534,,,,,
sdItemRT,Surprisal,gpt2_large,,,7,-5.526123970429779,0.0050845140792556975,0.11744174587233758,0.00902054710278788,0.1174180381221942,0.00901736790091201,2880165.499900356,2880249.2656517127,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,7,-5.484443123344378,0.046765361164657016,0.1880302361738413,0.0796090374042916,0.18760625875000414,0.07920558852872195,2858699.9425696097,2860134.431061597,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,7,-5.4763647148335854,0.05484376967544957,0.20104367213590724,0.09262247336635754,0.20062342066572658,0.09222275044444439,2854491.5729946867,2855936.532205594,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,7,-5.50079709856841,0.030411385940625202,0.1610332683903648,0.052612069620815105,0.16059519425337132,0.05219452403208913,2867223.438208672,2868657.9267006596,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,7,-5.498267096063978,0.032941388445056674,0.165267722041476,0.0568465232719263,0.16482865240176603,0.05642798218048384,2865906.8312633927,2867351.7904743,,,,,
sdItemRT,Surprisal,gpt2_xl,,,7,-5.527037530276254,0.004170954232781021,0.11582773225696874,0.0074065334874190425,0.11580398115033141,0.007403310929049223,2880641.63632962,2880725.402080977,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,7,-5.4843554526456755,0.04685303186335954,0.18817259560580635,0.07975139683625665,0.18774869251624604,0.07934802229496385,2858654.2496534945,2860088.738145482,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,7,-5.4786732783195005,0.052535206189534556,0.19734626018339485,0.08892506141384515,0.19692406387248296,0.08852339365120077,2855694.7685807836,2857139.7277916907,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,7,-5.5027681918600155,0.028440292649019483,0.15771937730044894,0.04929817853089924,0.15727957278497373,0.04887890256369154,2868250.748379138,2869685.236871125,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,7,-5.501161028382823,0.03004745612621207,0.16042239608884312,0.052001197319293424,0.1599807778050032,0.051580107583721,2867415.1140607866,2868860.0732716937,,,,,
sdItemRT,Baseline,,,,8,-5.530617088266041,,0.10849248863104255,,0.1084719617242198,,2882505.2589992015,2882578.554031639,,,,,
sdItemRT,Surprisal,gpt2_small,,,8,-5.526029805861479,0.004587282404561854,0.1166342762831385,0.008141787652095944,0.11661054684231664,0.008138585118096842,2880116.4224573327,2880200.1882086894,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,8,-5.485093785798454,0.04552330246758718,0.18607578648967626,0.07758329785863372,0.18565078853209627,0.07717882680787647,2859039.0600327244,2860473.5485247117,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,8,-5.47989962470633,0.050717463559711184,0.19448732691141712,0.08599483828037457,0.19406362680002354,0.08559166507580374,2856333.925601443,2857778.88481235,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,8,-5.5047885808701,0.025828507395941003,0.15337585468380144,0.04488336605275889,0.1529337821583443,0.0444618204341245,2869303.7508865255,2870738.239378513,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,8,-5.502364380521565,0.028252707744475636,0.1574706930501425,0.04897820441909995,0.15702752216887228,0.04855556044465248,2868042.2867552736,2869487.2459661807,,,,,
sdItemRT,Surprisal,gpt2_medium,,,8,-5.525216721539479,0.005400366726561856,0.11806961056020437,0.009577121929161825,0.11804591967609679,0.009573957951876988,2879692.652665718,2879776.4184170747,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,8,-5.486859891506071,0.04375719675997036,0.18319575063817117,0.07470326200712862,0.18276924884358237,0.07429728711936257,2859959.533134266,2861394.021626253,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,8,-5.480140130111523,0.05047695815451814,0.1940997734065183,0.08560728477547574,0.19367586944176685,0.08520390771754704,2856459.274132564,2857904.2333434713,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,8,-5.503068958175879,0.027548130090162104,0.15628260149836026,0.04779011286731771,0.15584204675728508,0.04737008503306528,2868407.50417377,2869841.9926657574,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,8,-5.501510569411473,0.02910651885456783,0.158908187118172,0.05041569848712946,0.15846577235957637,0.04999381063535657,2867597.290650427,2869042.249861334,,,,,
sdItemRT,Surprisal,gpt2_large,,,8,-5.525670312447351,0.0049467758186896305,0.11726917633336975,0.008776687702327202,0.1172454639475714,0.008773502223351604,2879929.0588038103,2880012.824555167,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,8,-5.484297344414112,0.04631974385192894,0.1873712403173926,0.07887875168635006,0.18694691879285363,0.07847495706863383,2858623.9643405024,2860058.4528324897,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,8,-5.476191151994274,0.05442593627176695,0.200439669060683,0.09194718042964045,0.2000190998845508,0.091547138160331,2854401.1141255917,2855846.073336499,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,8,-5.5004325372007585,0.030184551065282506,0.160719681699798,0.05222719306875545,0.16028144382065168,0.05180948209643188,2867033.433198589,2868467.9216905762,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,8,-5.497977252247334,0.032639836018707236,0.16483092384177922,0.05633843521073667,0.16439162444597466,0.05591966272175486,2865755.7681442834,2867200.7273551906,,,,,
sdItemRT,Surprisal,gpt2_xl,,,8,-5.526572073579118,0.0040450146869233095,0.11567571515068853,0.00718322651964598,0.11565195996048672,0.007179998236266916,2880399.0458845533,2880482.81163591,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,8,-5.484114270983246,0.046502817282794595,0.18766872732219775,0.0791762386911552,0.18724456113321386,0.07877259940899406,2858528.548665216,2859963.0371572035,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,8,-5.478437628740062,0.0521794595259788,0.19683919936532857,0.08834671073428602,0.196416736340146,0.0879447746159262,2855571.9508477757,2857016.910058683,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,8,-5.502272345848707,0.028344742417334423,0.15762576259613226,0.04913327396508971,0.15718590919888464,0.04871394747466484,2867992.319388196,2869426.807880183,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,8,-5.500730422812626,0.02988666545341534,0.16021951365935272,0.05172702502831017,0.15977778865924275,0.05130582693502295,2867190.687604867,2868635.646815774,,,,,
sdItemRT,Baseline,,,,9,-5.531439662612872,,0.10787917172738615,,0.10785863077780433,,2882945.0377572025,2883018.3328165016,,,,,
sdItemRT,Surprisal,gpt2_small,,,9,-5.526619990205762,0.004819672407109898,0.11643731827799053,0.008558146550604384,0.11641358363745957,0.00855495285965524,2880435.072695341,2880518.838477397,,,,,
sdItemRT,IAS (mean),gpt2_small,Smean,cosine_std,9,-5.485919873027177,0.045519789585695136,0.1855101209974963,0.07763094927011016,0.1850848293053834,0.07722619852757906,2859480.578623034,2860915.0676407428,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_small,Smean,cosine_std,9,-5.4805543236837035,0.050885338929168356,0.19420376267800232,0.08632459095061618,0.19377991503899428,0.08592128426118995,2856686.1079607094,2858131.067701175,,,,,
sdItemRT,IAS (min),gpt2_small,Smin,cosine_std,9,-5.505380990513227,0.026058672099645186,0.15318331986474298,0.04530414813735684,0.15274114850314757,0.04488251772534324,2869623.5184455886,2871058.0074632973,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_small,Smin,cosine_std,9,-5.502847894957361,0.02859176765551119,0.15746260600941886,0.04958343428203271,0.15701943257588957,0.04916080179808524,2868305.294372827,2869750.2541132923,,,,,
sdItemRT,Surprisal,gpt2_medium,,,9,-5.525777005847047,0.005662656765824892,0.11792572226550158,0.010046550538115429,0.11790202760711821,0.010043396829313878,2879995.7176774223,2880079.4834594782,,,,,
sdItemRT,IAS (mean),gpt2_medium,Smean,cosine_std,9,-5.487908322953353,0.04353133965951894,0.18226452689421668,0.07438535516683054,0.1818375404920236,0.07397890971421928,2860516.938840058,2861951.427857767,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_medium,Smean,cosine_std,9,-5.480990759298339,0.05044890331453278,0.19350009926660827,0.08562092753922212,0.19307588150167787,0.08521725072387354,2856913.5738387015,2858358.533579167,,,,,
sdItemRT,IAS (min),gpt2_medium,Smin,cosine_std,9,-5.503943160591619,0.0274965020212532,0.15561497859894557,0.04773580687155943,0.15517407694527952,0.047315446167475184,2868874.135868746,2870308.6248864545,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_medium,Smin,cosine_std,9,-5.502252177701268,0.02918748491160361,0.15846583637812184,0.05058666465073569,0.1580231906422952,0.050164559864490865,2867994.812496124,2869439.7722365893,,,,,
sdItemRT,Surprisal,gpt2_large,,,9,-5.526230824085317,0.0052088385275546045,0.11712475603777428,0.009245584310388133,0.11710103986349185,0.00924240908568752,2880232.2432050267,2880316.0089870826,,,,,
sdItemRT,IAS (mean),gpt2_large,Smean,cosine_std,9,-5.48501587023384,0.0464237923790316,0.18698139281446147,0.07910222108707532,0.186556869357408,0.07869823857960367,2859009.4214071753,2860443.910424884,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_large,Smean,cosine_std,9,-5.476718325947009,0.054721336665862985,0.2003621739048408,0.09248300217745464,0.19994156558110576,0.09208293480330143,2854686.8243003218,2856131.7840407873,,,,,
sdItemRT,IAS (min),gpt2_large,Smin,cosine_std,9,-5.501124363035985,0.030315299576886723,0.16036188632347093,0.05248271459608478,0.15992346330148655,0.052064832523682214,2867405.006770725,2868839.4957884336,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_large,Smin,cosine_std,9,-5.498478745829116,0.03296091678375568,0.16479287536680853,0.056913703639422386,0.16435355764421034,0.056494926866406,2866028.137538677,2867473.0972791426,,,,,
sdItemRT,Surprisal,gpt2_xl,,,9,-5.527188414493947,0.004251248118924522,0.1154322701155509,0.007553098388164758,0.11540850847698425,0.007549877699179919,2880731.3297501006,2880815.0955321565,,,,,
sdItemRT,IAS (mean),gpt2_xl,Smean,cosine_std,9,-5.485251963641332,0.04618769897153996,0.18659740549799597,0.07871823377060982,0.18617268153922995,0.07831405076142561,2859132.4709302257,2860566.9599479344,,,,,
sdItemRT,Surprisal + IAS (mean),gpt2_xl,Smean,cosine_std,9,-5.4793615477948805,0.052078114817991406,0.1961237403107421,0.08824456858335594,0.1957009025771529,0.08784227179934856,2856064.4450952136,2857509.404835679,,,,,
sdItemRT,IAS (min),gpt2_xl,Smin,cosine_std,9,-5.502714465837346,0.028725196775526207,0.1576874140583695,0.049808242330983354,0.15724759454164094,0.04938896376383661,2868233.7524497663,2869668.241467475,,,,,
sdItemRT,Surprisal + IAS (min),gpt2_xl,Smin,cosine_std,9,-5.501101498311383,0.03033816430148928,0.1604002816339788,0.052521109906592645,0.15995865341351956,0.052100022635715226,2867395.0899049095,2868840.049645375,,,,,
