y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,3,-0.8973687823343555,0.34220746172545047,0.33412398967292145,2401.25884779803,2489.397543394224,0.08632409490117221,0.12395963788507125,0.11945125200400397,-207.72296234929217,-155.8766708221192,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,3,-0.9048525707113496,0.33228785033703867,0.3240824782981697,2421.0010815365404,2509.1397771327347,0.07884030652417806,0.11404002649665945,0.10940974062925224,-187.98072861078163,-136.13443708360865,,,
rating_mean,Information value,gpt2_small,9,9,All,mean,cosine_std,3,-0.9153025509064387,0.31818584045226317,0.30980717182494844,2448.5681292911854,2536.7068248873798,0.06839032632908892,0.09993801661188395,0.09513443415603096,-160.41368085613658,-108.5673893289636,,,
rating_mean,Information value,gpt2_small,10,10,All,mean,cosine_std,3,-0.9251815182422322,0.3045806380723225,0.29603477801791167,2474.6288451230084,2562.7675407192028,0.058511358993295515,0.08633281423194328,0.08136204034899419,-134.35296502431356,-82.50667349714058,,,
rating_mean,Information value,gpt2_small,11,11,All,mean,cosine_std,3,-0.9319186156595338,0.2951470095491875,0.2864852216481022,2492.40130810985,2580.5400037060444,0.05177426157599385,0.07689918570880827,0.07181248397918472,-116.58050203747189,-64.73421051029891,,,
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,3,-0.9087315019655717,0.3270876862865899,0.31881841054203186,2431.233702185178,2519.3723977813725,0.07496137526995594,0.10883986244621069,0.10414567287311438,-177.74810796214388,-125.9018164349709,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,4,-0.8372021438744923,0.41665646788741706,0.40948788377543444,2242.5392555409107,2330.677951137105,0.14535803665442304,0.1968112472100516,0.1932104441010689,-363.4545006943681,-311.6082091671951,,,
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,4,-0.8540574041323571,0.396656442105933,0.38924208194748056,2287.003432101158,2375.1421276973524,0.12850277639655827,0.17681122142856753,0.17296464227311503,-318.9903241341208,-267.1440326069478,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,4,-0.8677050082393141,0.37996124109516916,0.3723417171762158,2323.0058117353105,2411.144507331505,0.11485517228960129,0.1601160204178037,0.15606427750185026,-282.9879444999683,-231.14165297279533,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,4,-0.8749646675103889,0.37089302801472435,0.363162066761449,2342.156792892406,2430.2954884886003,0.10759551301852643,0.1510478073373589,0.1468846270870835,-263.8369633428729,-211.9906718156999,,,
