y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p,ias_coef
meanItemRT,Information value,gpt2_small,8,8,8,mean,cosine_std,full,-4.9304203703550264,0.2227046497128985,0.22268585766806892,2855212.575631855,2855297.184270407,0.007905184286994604,0.012386989384865599,0.012384561439330866,-4575.876410230063,-4565.300330411177,324905033.6089127,5177691.080895424,0.0,144.8127610887952
meanItemRT,Information value,gpt2_small,8,8,9,mean,cosine_std,full,-4.930332932051871,0.22284056860104695,0.22282177984221907,2855161.9402853744,2855246.5489239264,0.007992622590149878,0.012522908273014055,0.012520483613481015,-4626.511756710708,-4615.935676891822,324848220.28704524,5234504.40276289,0.0,151.15725093451562
meanItemRT,Information value,gpt2_small,8,8,10,mean,cosine_std,full,-4.930315558383688,0.22286757235191978,0.2228487842459399,2855151.879228877,2855236.487867429,0.008009996258333096,0.012549912023886889,0.012547488017201847,-4636.572813208215,-4625.996733389329,324836932.87283176,5245791.816976368,0.0,156.4552028786204
meanItemRT,Information value,gpt2_small,9,9,1,mean,cosine_std,full,-4.930990950049177,0.22181712551951338,0.22179831201772482,2855542.997191578,2855627.60583013,0.007334604592844407,0.011499465191480485,0.011497015788986764,-4245.454850506969,-4234.878770688083,325276013.6717344,4806711.018073738,0.0,146.27120755636997
meanItemRT,Information value,gpt2_small,9,9,2,mean,cosine_std,full,-4.91515192220448,0.24608208348737226,0.24606385661996633,2846370.64784477,2846455.256483322,0.023173632437541336,0.035764423159339365,0.03576256039122827,-13417.804197315127,-13407.22811749624,315133399.3087975,14949325.381010652,0.0,256.5504271127133
meanItemRT,Information value,gpt2_small,9,9,3,mean,cosine_std,full,-4.925511808447342,0.23029812040127917,0.23027951193768614,2852370.037248239,2852454.645886791,0.012813746194678899,0.019980460073246276,0.01997821570894809,-7418.414793846197,-7407.838714027312,321731006.0680232,8351718.621784925,0.0,174.26359029914923
meanItemRT,Information value,gpt2_small,9,9,4,mean,cosine_std,full,-4.9295580133843915,0.22404410641820316,0.22402534675634156,2854713.1864348743,2854797.7950734263,0.008767541257629574,0.013726446090170263,0.013724050527603504,-5075.2656072108075,-5064.689527391922,324345148.32760495,5737576.362203181,0.0,138.50610026129317
meanItemRT,Information value,gpt2_small,9,9,5,mean,cosine_std,full,-4.9308227852600846,0.22207880742929542,0.2220600002539801,2855445.6132985447,2855530.2219370967,0.007502769381936503,0.011761147101262526,0.01175870402524204,-4342.838743540458,-4332.262663721573,325166632.1224158,4916092.567392349,0.0,128.96050275716658
meanItemRT,Information value,gpt2_small,9,9,6,mean,cosine_std,full,-4.931184366476307,0.2215160405859874,0.2214972198051105,2855655.0042576967,2855739.6128962487,0.007141188165713963,0.011198380257954499,0.011195923576372446,-4133.447784388438,-4122.871704569552,325401865.4607748,4680859.229033351,0.0,128.92910999520987
meanItemRT,Information value,gpt2_small,9,9,7,mean,cosine_std,full,-4.931387204467419,0.22120016427377154,0.22118133585620692,2855772.4673326733,2855857.0759712253,0.006938350174602093,0.010882503945738642,0.010880039627468863,-4015.9847094118595,-4005.4086295929737,325533899.9619446,4548824.72786355,0.0,131.37467864395023
meanItemRT,Information value,gpt2_small,9,9,8,mean,cosine_std,full,-4.931374268988405,0.2212203123109795,0.2212014843805178,2855764.976422647,2855849.585061199,0.006951285653616246,0.010902651982946598,0.010900188151779733,-4023.4756194381043,-4012.8995396192186,325525478.197034,4557246.492774129,0.0,136.377229895119
meanItemRT,Information value,gpt2_small,9,9,9,mean,cosine_std,full,-4.931099953715087,0.22164745745356995,0.22162863984985293,2855606.1209964994,2855690.7296350515,0.007225600926934028,0.011329797125537056,0.011327343621114871,-4182.3310455856845,-4171.754965766799,325346933.95788735,4735790.731920779,0.0,143.73751543606983
meanItemRT,Information value,gpt2_small,9,9,10,mean,cosine_std,full,-4.93091088084465,0.22194173250943694,0.2219229220201714,2855496.629275375,2855581.237913927,0.007414673797371485,0.011624072181404044,0.011621625791433332,-4291.822766710073,-4281.246686891187,325223928.6589602,4858796.030847907,0.0,149.97460816227854
meanItemRT,Information value,gpt2_small,10,10,1,mean,cosine_std,full,-4.93149833806292,0.2210270433830338,0.2210082107800646,2855836.824575561,2855921.433214113,0.006827216579100792,0.01070938305500091,0.010706914551326552,-3951.62746652402,-3941.051386705134,325606263.50921494,4476461.180593193,0.0,156.50897478162284
meanItemRT,Information value,gpt2_small,10,10,2,mean,cosine_std,full,-4.9192628753020875,0.23985788878907421,0.2398395114443166,2848751.2925616885,2848835.9012002405,0.019062679339933553,0.029540228461041318,0.029538215215578534,-11037.159480396658,-11026.583400577772,317735077.2770138,12347647.412794352,0.0,252.2236453619574
meanItemRT,Information value,gpt2_small,10,10,3,mean,cosine_std,full,-4.927303077410589,0.22753568892232945,0.2275170136736513,2853407.357522317,2853491.966160869,0.011022477231431793,0.017218028594296553,0.017215717444913237,-6381.09451976791,-6370.5184399490245,322885686.7079871,7197037.981821001,0.0,170.64039920936858
meanItemRT,Information value,gpt2_small,10,10,4,mean,cosine_std,full,-4.9303101140612355,0.2228760342250996,0.22285724632369563,2855148.726432633,2855233.335071185,0.008015440580785516,0.01255837389706671,0.01255595009495758,-4639.725609451998,-4629.149529633112,324833395.8579906,5249328.831817508,0.0,139.4892772949085
meanItemRT,Information value,gpt2_small,10,10,5,mean,cosine_std,full,-4.931180544290381,0.22152199158409325,0.22150317094708882,2855652.7908374714,2855737.3994760234,0.007145010351639947,0.011204331256060351,0.011201874718350768,-4135.661204613745,-4125.085124794859,325399377.9774277,4683346.712380409,0.0,132.3204532453427
meanItemRT,Information value,gpt2_small,10,10,6,mean,cosine_std,full,-4.931343288635245,0.22126856455561406,0.2212497377917081,2855747.035762093,2855831.644400645,0.0069822660067764275,0.01095090422758116,0.010948441562970035,-4041.4162799920887,-4030.840200173203,325505309.03333205,4577415.65647608,0.0,133.60884009088682
meanItemRT,Information value,gpt2_small,10,10,7,mean,cosine_std,full,-4.931345938968202,0.2212644367494767,0.22124560988577602,2855748.570564608,2855833.17920316,0.006979615673818884,0.010946776421443816,0.010944313657037963,-4039.881477477029,-4029.305397658143,325507034.43281025,4575690.256997883,0.0,137.5605320862464
meanItemRT,Information value,gpt2_small,10,10,8,mean,cosine_std,full,-4.9311290080547545,0.22160222710121424,0.22158340840399937,2855622.946306492,2855707.554945044,0.007196546587266539,0.011284566773181348,0.011282112175261316,-4165.505735592917,-4154.929655774031,325365839.98781127,4716884.701996863,0.0,144.42235484873885
meanItemRT,Information value,gpt2_small,10,10,9,mean,cosine_std,full,-4.93065653135843,0.22233742929692335,0.222318628374101,2855349.335996604,2855433.944635156,0.007669023283590981,0.012019768968890454,0.012017332145362936,-4439.11604548106,-4428.539965662174,325058529.6533059,5024195.036502242,0.0,153.53013870366487
meanItemRT,Information value,gpt2_small,10,10,10,mean,cosine_std,full,-4.930294051785937,0.22290099858225831,0.22288221128439745,2855139.4248011326,2855224.0334396847,0.008031502856083783,0.012583338254225418,0.012580915055659392,-4649.027240952477,-4638.451161133591,324822960.89874554,5259763.791062593,0.0,161.2627352657599
meanItemRT,Information value,gpt2_small,11,11,1,mean,cosine_std,full,-4.932118743017979,0.220059886113667,0.22004103012851395,2856196.099844225,2856280.7084827772,0.006206811624042352,0.009742225785634107,0.009739733899775893,-3592.352197859902,-3581.776118041016,326010529.7446847,4072194.945123434,0.0,153.58236270384558
meanItemRT,Information value,gpt2_small,11,11,2,mean,cosine_std,full,-4.9222813514324,0.2352550676257975,0.23523657900233275,2850499.2860518005,2850583.8946903525,0.016044203209620633,0.024937407297764613,0.02493528277359469,-9289.165990284644,-9278.589910465758,319659030.3332078,10423694.356600344,0.0,246.2579592181207
meanItemRT,Information value,gpt2_small,11,11,3,mean,cosine_std,full,-4.928147487316327,0.22623003369221162,0.22621132687775647,2853896.3536099102,2853980.9622484623,0.010178067325694151,0.015912373364178722,0.015910030649018414,-5892.098432174884,-5881.522352355998,323431443.16499716,6651281.52481097,0.0,175.09969469757627
meanItemRT,Information value,gpt2_small,11,11,4,mean,cosine_std,full,-4.930382383691145,0.22276370118412092,0.22274491056693124,2855190.577630775,2855275.186269327,0.007943170950875711,0.012446040856088025,0.012443614338193187,-4597.874411310069,-4587.2983314911835,324880350.42994463,5202374.259863496,0.0,150.06433009019008
meanItemRT,Information value,gpt2_small,11,11,5,mean,cosine_std,full,-4.931019209222369,0.22177314266733128,0.22175432810220463,2855559.3620222555,2855643.9706608076,0.007306345419651805,0.011455482339298384,0.01145303187346658,-4229.090019829571,-4218.5139400106855,325294398.25368404,4788326.436124086,0.0,144.99878204090692
meanItemRT,Information value,gpt2_small,11,11,6,mean,cosine_std,full,-4.931047131256207,0.22172968210046873,0.2217108664846309,2855575.531616207,2855660.140254759,0.007278423385813859,0.011412021772435832,0.011409570255892842,-4212.920425877906,-4202.344346059021,325312564.52334195,4770160.1664661765,0.0,147.55135945464167
meanItemRT,Information value,gpt2_small,11,11,7,mean,cosine_std,full,-4.930856521189209,0.2220263178700873,0.22200750942577407,2855465.1497076284,2855549.7583461804,0.007469033452812468,0.011708657542054413,0.01170621319703602,-4323.302334456705,-4312.726254637819,325188572.4594991,4894152.23030901,0.0,153.21274333562602
meanItemRT,Information value,gpt2_small,11,11,8,mean,cosine_std,full,-4.930404938114068,0.22272864016099314,0.22270984869616128,2855203.6388519807,2855288.2474905327,0.007920616527952618,0.012410979832960245,0.012408552467423228,-4584.81319010444,-4574.237110285554,324895005.73811483,5187718.951693296,0.0,162.19922958501522
meanItemRT,Information value,gpt2_small,11,11,9,mean,cosine_std,full,-4.9296569004996,0.22389062716182517,0.22387186378941903,2854770.4517655172,2854855.0604040693,0.00866865414242124,0.013572966833792277,0.01357056756068098,-5018.00027656788,-5007.424196748994,324409301.7834739,5673422.906334221,0.0,173.75846878086364
meanItemRT,Information value,gpt2_small,11,11,10,mean,cosine_std,full,-4.929091203253544,0.22476821648812317,0.2247494743324886,2854442.857621721,2854527.466260273,0.009234351388476725,0.014450556160090278,0.014448178103750542,-5345.594420364127,-5335.018340545241,324042474.4385652,6040250.251242936,0.0,183.24709460698477
meanItemRT,Information value,gpt2_small,12,12,1,mean,cosine_std,full,-4.93053583303534,0.22252513177696642,0.22250633539207598,2855279.4398390995,2855364.0484776516,0.007789721606680899,0.012207471448933527,0.012205039163337927,-4509.012202985585,-4498.436123166699,324980071.08467513,5102653.605132997,0.0,85.44820080641337
meanItemRT,Information value,gpt2_small,12,12,2,mean,cosine_std,full,-4.916228029551284,0.2444577429318422,0.24443947679406042,2846993.8194570895,2847078.4280956415,0.022097525090736703,0.034140082603809296,0.03413818056532236,-12794.63258499559,-12784.056505176704,315812364.41851014,14270360.271297991,0.0,102.36350437022134
meanItemRT,Information value,gpt2_small,12,12,3,mean,cosine_std,full,-4.923093111862783,0.2340124798641805,0.2339939611996703,2850969.374893514,2851053.983532066,0.015232442779238298,0.023694819536147604,0.023692664970932253,-8819.077148571145,-8808.501068752259,320178424.94723845,9904299.742569685,0.0,80.1056106650773
meanItemRT,Information value,gpt2_small,12,12,4,mean,cosine_std,full,-4.924930037515865,0.23119317993951594,0.23117459311505784,2852033.134865362,2852117.743503914,0.013395517126156165,0.02087551961148304,0.02087329688631978,-7755.317176722921,-7744.741096904036,321356876.27392966,8725848.415878475,0.0,77.5689507969717
meanItemRT,Information value,gpt2_small,12,12,5,mean,cosine_std,full,-4.9251751618989035,0.23081618094061196,0.23079758500175218,2852175.085905331,2852259.694543883,0.013150392743117578,0.020498520612579063,0.020496288773014126,-7613.366136753932,-7602.790056935046,321514459.71034694,8568264.979461193,0.0,81.1888143723843
meanItemRT,Information value,gpt2_small,12,12,6,mean,cosine_std,full,-4.925103217769842,0.23092684949833353,0.23090825623501843,2852133.42320408,2852218.031842632,0.013222336872178886,0.020609189170300635,0.020606960006280373,-7655.028838004917,-7644.452758186031,321468200.8829235,8614523.806884646,0.0,85.79525281472331
meanItemRT,Information value,gpt2_small,12,12,7,mean,cosine_std,full,-4.925052959516099,0.23100415016043108,0.23098555876595195,2852104.3187498534,2852188.9273884054,0.013272595125922493,0.02068648983239818,0.020684262537213893,-7684.133292231709,-7673.557212412823,321435889.64600754,8646835.043800592,0.0,90.04300418348706
meanItemRT,Information value,gpt2_small,12,12,8,mean,cosine_std,full,-4.924993127783649,0.23109616536276956,0.23107757619286806,2852069.670313256,2852154.278951808,0.013332426858371882,0.02077850503473666,0.020776279964130007,-7718.781728829257,-7708.205649010371,321397427.8149966,8685296.87481153,0.0,93.82250571506589
meanItemRT,Information value,gpt2_small,12,12,9,mean,cosine_std,full,-4.924980712863795,0.23111525688467038,0.23109666817632923,2852062.480857998,2852147.08949655,0.013344841778225813,0.020797596556637488,0.02079537194759118,-7725.971184086986,-7715.3951042681,321389447.66747284,8693277.02233529,0.0,96.77389564632614
meanItemRT,Information value,gpt2_small,12,12,10,mean,cosine_std,full,-4.9253266421122985,0.23058311337912551,0.23056451180557858,2852262.807793948,2852347.4164325,0.012998912529722517,0.02026545305109262,0.02026321557684052,-7525.6442481372505,-7515.068168318365,321611880.62489367,8470844.064914465,0.0,97.79737779835506
meanItemRT,Information value,gpt2_small,0,0,1,mean,cosine_std,0,-4.9308814141562545,0.22121353245608888,0.22119261227897735,2569932.22248127,2570015.9882326266,0.006337356006492101,0.009933714696489404,0.009930954754130417,-3300.953902311623,-3290.4831833923236,292684174.097167,3733296.869972825,0.0,51.83413209273765
meanItemRT,Information value,gpt2_small,0,0,2,mean,cosine_std,0,-4.920872285376351,0.23664847478757545,0.23662796923211016,2564715.5846707295,2564799.350422086,0.016346484786395443,0.02536865702797597,0.025366311707263223,-8517.591712852009,-8507.12099393271,286883401.3092477,9534069.657892168,0.0,81.84020924150829
meanItemRT,Information value,gpt2_small,0,0,3,mean,cosine_std,0,-4.921944109435712,0.23501036258581032,0.23498981302650213,2565274.2065085797,2565357.9722599364,0.01527466072703465,0.023730544826210842,0.02372815550165519,-7958.969875001814,-7948.499156082515,287499037.99123085,8918432.975908995,0.0,93.4507223783
meanItemRT,Information value,gpt2_small,0,0,4,mean,cosine_std,0,-4.922509582007976,0.23414471186020547,0.2341241390473262,2565568.924027573,2565652.6897789296,0.014709188154770736,0.022864894100605992,0.022862481522479272,-7664.2523560086265,-7653.781637089327,287824367.5626078,8593103.404532015,0.0,105.7845047095181
meanItemRT,Information value,gpt2_small,0,0,5,mean,cosine_std,0,-4.923062002839266,0.23329809542797608,0.23327749987283508,2565856.8391357916,2565940.6048871484,0.014156767323480146,0.022018277668376607,0.022015842347988146,-7376.337247789837,-7365.866528870538,288142543.6501118,8274927.317028046,0.0,117.40057249373474
meanItemRT,Information value,gpt2_small,0,0,6,mean,cosine_std,0,-4.923163951456898,0.2331417510907723,0.23312115133582634,2565909.9735319177,2565993.7392832744,0.014054818705848682,0.02186193333117281,0.021859493810979402,-7323.202851663809,-7312.73213274451,288201301.108178,8216169.858961821,0.0,129.14160241669973
meanItemRT,Information value,gpt2_small,0,0,7,mean,cosine_std,0,-4.92319804299988,0.23308946254632312,0.2330688613867744,2565927.7416350218,2566011.5073863785,0.014020727162866287,0.021809644786723648,0.02180720386192747,-7305.4347485597245,-7294.964029640425,288220952.2321827,8196518.734957159,0.0,139.78982685593982
meanItemRT,Information value,gpt2_small,0,0,8,mean,cosine_std,0,-4.923111168859232,0.23322270035891313,0.23320210277846953,2565882.4638754055,2565966.229626762,0.014107601303514627,0.02194288259931365,0.021940445253622598,-7350.712508175988,-7340.241789256688,288170878.6873002,8246592.279839635,0.0,150.35269070899867
meanItemRT,Information value,gpt2_small,0,0,9,mean,cosine_std,0,-4.923084320107761,0.23326387327964282,0.23324327680520818,2565868.4706283235,2565952.23637968,0.014134450054985592,0.021984055520043344,0.021981619280361242,-7364.705755257979,-7354.2350363386795,288155405.0461917,8262065.920948148,0.0,159.58417021457623
meanItemRT,Information value,gpt2_small,0,0,10,mean,cosine_std,0,-4.922896399121986,0.23355199075044963,0.2335314020155801,2565770.5284655895,2565854.2942169462,0.014322371040760729,0.02227217299085016,0.022269744490733157,-7462.64791799197,-7452.17719907267,288047124.5001108,8370346.467029035,0.0,168.28851589255558
